"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"38B7Q9C28GZDWKYRZH8YQBDOO1Y96G","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","34S9DKFK74J3QQALWCRWGNNOYKGNYQ","AR72L0JX4D03W","Submitted","Mon Jun 19 17:37:42 PDT 2017","Mon Jun 19 17:48:10 PDT 2017","Thu Jun 22 17:48:10 PDT 2017","","","","628","100% (42/42)","100% (34/34)","100% (7/7)","0","So, what horror films do you want to see?","I may have to read the book it's based on first","Well, gosh there's several that have been out for awhile i want to watch but haven't gotten around to. For examples, Train to Busan/","I don't think I've heard of that one.","Yeah, it's from South Korea.  It's about this guy and his young daughter who get onboard a bullet and it starts getting taken over by zombies.  i heard it's got a lot of action and is real suspenseful.","Whoa, that sounds pretty cool.","Yeah, another one I want to see is The Girl With All the Gift.","I'm sensing a theme here...","Haha.. yeah, they both have to do with zombies... although I don't think they're called that in The Girl.","Yeah, I've heard people praising that film as really good."
"38B7Q9C28GZDWKYRZH8YQBDOO1Y96G","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","373ERPL3YP2SO23JFDLEHQ0JKD4RT6","A37JENVKZQ56U6","Submitted","Mon Jun 19 10:39:38 PDT 2017","Mon Jun 19 10:47:00 PDT 2017","Thu Jun 22 10:47:00 PDT 2017","","","","442","0% (0/0)","0% (0/0)","0% (0/0)","0","I need a good horror movie to watch; can you recommend anything new?","Nope, but the social commentary is really unsettling.","Have you seen Get Out yet?","No, but I heard about it. Tell me more.","It is Jordan Peele's first movie as director and he has a good knack for creating suspense and creepy situations.","Isn't he that guy from SNL?","Yeah, and there is a comic relief character, but sometimes you need the relief because the movie is so intense.","So is it like a horror-comedy?","It is mostly horror, and commentary on how supposedly non-racist liberal whites exploit black Americans.","Whoa that sounds heavy. Is it preachy, though?"
"38B7Q9C28GZDWKYRZH8YQBDOO1Y96G","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","3C44YUNSI2J0V0R7GVHA7RIIG9ZDPO","AYS5D72DT1WNT","Submitted","Mon Jun 19 11:50:14 PDT 2017","Mon Jun 19 11:56:44 PDT 2017","Thu Jun 22 11:56:44 PDT 2017","","","","390","100% (8/8)","100% (8/8)","100% (2/2)","0","Man check out this costume.  It's looks just like Freddy Kruger.","Right.  Like chainsaw massacre.","Cool.  You going to be Freddy this year?","No, I was thinking about being the Swamp Monster and having my Mom help me make the costume.","I'm going to buy mine.  I was thinking about going as Pinhead.  I saw that mask around here somewhere.","Yeah, that'd be cool.  Those were great movies.","Yeah, he was pretty brutal.","What's your favorite horror flick.","Halloween.  How bout yours?","I don't know.  The bloodier the better."
"38B7Q9C28GZDWKYRZH8YQBDOO1Y96G","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","3GS6S824SRRZ1LFLHB98VQ28NFEWN4","A1T0ND039EWAVV","Submitted","Wed Jun 21 07:38:19 PDT 2017","Wed Jun 21 07:40:45 PDT 2017","Sat Jun 24 07:40:45 PDT 2017","","","","146","100% (29/29)","100% (28/28)","100% (28/28)","0","I saw Sixth Sense again not too long ago.","I don't know if I could handle a gift, or curse, like being able to see dead people. It would drive me nuts.","That's a classic. That's when M.Night Shyamalan was doing it right.","Yes, he's just now beginning to turn around with The Visit and Split.","Yeah but in the Sixth Sense, he really got the atmosphere right.","I agree. No one saw that ending coming.","Neither did I. Haley Joel Osment did such a great job in that role.","He really did. Bruce Willis too, but Osment stole the show.","That part with Donnie Wahlberg at the beginning was one of the scariest parts.","Yes that and the part with the little girl who kept appearing to the little boy."
"38B7Q9C28GZDWKYRZH8YQBDOO1Y96G","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","3I7DHKZYGOUT0ANKNM3MXLGM1Q45F3","A11QDNT3W7DT7K","Submitted","Tue Jun 20 18:26:12 PDT 2017","Tue Jun 20 18:27:35 PDT 2017","Fri Jun 23 18:27:35 PDT 2017","","","","83","100% (156/156)","100% (128/128)","100% (70/70)","0","What do you think of The Purge movies?","The second was awful, but the third redeems itself a bit.","They're a bit ridiculous but they seem like they could happen in America.","How could that happen?","If the NRA took over, it would probably happen.","Would you consider it horror?","Yeah, definitely. It's basically home invasion, but the whole country.","I only saw the first one. Did you see the others?","Yup.","How were they?"
"38B7Q9C28GZDWKYRZH8YQBDOO1Y96G","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","3NPFYT4IZDY8GT3P4CSZ7P7IV3XGX4","A34QZDSTKZ3JO9","Submitted","Tue Jun 20 08:35:02 PDT 2017","Tue Jun 20 08:36:59 PDT 2017","Fri Jun 23 08:36:59 PDT 2017","","","","117","100% (71/71)","100% (63/63)","100% (28/28)","0","Have you ever seen Waxworks?","I might have to check that out.","The movie with Paris Hilton?","No, there was an older one.","Oh, really?  What was it about?","Some kids go to a wax museum at night.","Okay, and what happens?","They get sucked into the exhibits.  Pretty much they die.","Sounds interesting.  When is it from?","I want to say the 80s."
"38B7Q9C28GZDWKYRZH8YQBDOO1Y96G","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","3TEM0PF1Q6RX7JNNZA2KSQHA8630DU","A2R2HMURPYBWWC","Submitted","Wed Jun 21 08:48:33 PDT 2017","Wed Jun 21 08:50:11 PDT 2017","Sat Jun 24 08:50:11 PDT 2017","","","","98","100% (24/24)","100% (23/23)","100% (19/19)","0","Have you seen the movie ""Get Out""?","Me too. That chick was crazy.","Yes I loved it!","Wasn't it super interesting?","It really was. I was so intrigued by it.","I was too. I didn't expect it at all.","Remember when he found those pictures?","Yes! I was so shocked!","That family was really crazy.","Yes they were. I'm so glad he survived."
"38B7Q9C28GZDWKYRZH8YQBDOO1Y96G","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","3WEV0KO0ONMX8S7Z8CL42WNT3WIDSM","A18IOD8JQLSIQ2","Submitted","Tue Jun 20 09:05:59 PDT 2017","Tue Jun 20 09:10:27 PDT 2017","Fri Jun 23 09:10:27 PDT 2017","","","","268","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you see the ""Nightmare on Elm Street"" remake?","I agree with that!","Yes, I did.","What did you think about it?","It was not my favorite, to say the least!","I just can not see anyone else playing Freddy. Robert England is Freddy.","I agree with that. I just don't understand why they felt it should be remade.","I agree. Would it kill someone to come up with an orginal idea?!","I know! They are remaking all the classics.","Instead of remakes of perfectly good movies they could do more sequels, or just leave them alone!"
"3GV1I4SEO9J8XMZ0OEBOVK4JOVF6LA","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","34X6J5FLPUSYYYSEQ4IAAU35QUIQJG","A21EKJDQXTDGP4","Submitted","Wed Jun 21 02:18:30 PDT 2017","Wed Jun 21 02:23:57 PDT 2017","Sat Jun 24 02:23:57 PDT 2017","","","","327","0% (0/0)","0% (0/0)","0% (0/0)","0","What is a good horror movie you've watched recently?","Yes, that location is really unique for a horror movie. It also helps create a tremendous feeling of isolation and claustrophobia which really adds to the level of tension and fear in the movie. That's a big reason why I love it.","I watched The Thing again the other night.","You watch that a lot, you must really like that movie.","Yes, it's one of my favorite horror movies. Not only that, I think it's one of the best movies of any genre.","Who directed The Thing?","John Carpenter, same guy that made Halloween.","Oh, that was really good too. He is a talented director.","Yeah, he has a great mind for horror.","Doesn't it take place in Antarctica?"
"3GV1I4SEO9J8XMZ0OEBOVK4JOVF6LA","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","3H0W84IWBLWQZJLMPIWJI40IH7BER5","A2SSC9PR4KPNPQ","Submitted","Tue Jun 20 16:51:20 PDT 2017","Tue Jun 20 16:53:15 PDT 2017","Fri Jun 23 16:53:15 PDT 2017","","","","115","100% (14/14)","100% (14/14)","100% (14/14)","0","I've been watching a lot of horror movies lately","I liked that it kept the same elements and didnt go too crazy with the storyline.","Oh yea, any good ones?","I really like Saw","It is a classic, especially the 1st movie","It definetly had elements of mystery and some really horrific scenes","Being trapped in a room with a physcho like that would make me crazy.","Yea, I think thats the point","Saw 2 was pretty good too.","Yea, it was not a bad sequel"
"3GV1I4SEO9J8XMZ0OEBOVK4JOVF6LA","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","3IQ1VMJRYUEH568OFWUBV0AXQ5O9AX","ATADQXPHL10Y8","Submitted","Tue Jun 20 07:08:19 PDT 2017","Tue Jun 20 07:09:44 PDT 2017","Fri Jun 23 07:09:44 PDT 2017","","","","85","100% (272/272)","100% (131/131)","100% (54/54)","0","How much did you like The Ring?","But the villain so to speak was pretty cool in that she was scary.","I thought it was an OK movie.","Why would you say that?","I just think the premise was boring.","In what manner?","Watching a video tape?","Yeah it was just new.","But they should have something different that was believable.","Oh ok yeah I get where youre coming from"
"3GV1I4SEO9J8XMZ0OEBOVK4JOVF6LA","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","3KAKFY4PGVWAWM26ABLELLVU3L0I3A","AZ5ITHYK5HAWY","Submitted","Tue Jun 20 11:59:18 PDT 2017","Tue Jun 20 12:01:01 PDT 2017","Fri Jun 23 12:01:01 PDT 2017","","","","103","100% (1/1)","100% (1/1)","100% (1/1)","0","Are thier any good thiller moviers out now","But this movie was not bad","Over the weekend i watch kissing by sharon sala","Yeah man she's good","It had on the edge of my seat","Everything exspecally when he lock her in the basement for 6 month with no food","It wasn't funny at all just creepy","It was really scary","And creepily","On Saturday i will see something funny"
"3GV1I4SEO9J8XMZ0OEBOVK4JOVF6LA","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","3ND9UOO81LW9DLC05YTTIYYJIHNLWU","A10AQMUBCW5JJY","Submitted","Mon Jun 19 19:17:47 PDT 2017","Mon Jun 19 19:26:05 PDT 2017","Thu Jun 22 19:26:05 PDT 2017","","","","498","100% (2/2)","100% (2/2)","100% (2/2)","0","I want to watch a good horror movie. Do you know of any good ones?","Great, be there at 7:00.","I like the Rob zombie films.","Yeah I've seen some of those they're pretty good.","The devils reject is my favorite.","I should rent that!","I have it, you can borrow it.","That would be great!","What are you doing tonight? Come over and watch it.","I'm free tonight."
"3GV1I4SEO9J8XMZ0OEBOVK4JOVF6LA","3HFGFN16MXVKJ583XX1TDFZ27KRET8","Create a dialog on horror movies for ten sentences","Create a dialog on horror movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, horror, suspenseful, creative","$0.40","Mon Jun 19 10:36:39 PDT 2017","9","BatchId:2840964;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:36:39 PDT 2017","","","3OLQQLKKNTJ91V29HDNAGDER7QFJEG","APF1EAZT104LQ","Submitted","Tue Jun 20 15:53:25 PDT 2017","Tue Jun 20 15:55:27 PDT 2017","Fri Jun 23 15:55:27 PDT 2017","","","","122","100% (87/87)","100% (80/80)","100% (72/72)","0","Did you ever see Basket Case?","Peter Jackson","That is a true cult horror movie.","That movie is so scary.","It's really freaky too. The monster is very scary.","Can you recommend another movie like that one?","Sure, try part 2 and 3.","I had no idea there was more than one.","There is. You should also check out Dead Alive, since that one is an oddball horror flick too.","I will. Who directed Dead Alive?"
